year,species_code,comp_type,length,ae,ae_al,al,base
2005,30060,female,220,1.6806778131250941,1.6873621757839148,7.37287148023495,9.988081268905876
2005,30060,female,230,1.2861017458961064,1.0624984400751463,3.7922796941528536,6.258574577339826
2005,30060,female,240,7.563572138787017,6.65616592833181,4.858656292362125,7.333964185517784
2005,30060,female,250,3.655672185563978,3.2750539384820256,4.425531248895687,6.811731899853432
2005,30060,female,260,2.4955033955110038,2.476646038863972,6.108896338180461,9.169596928895933
2005,30060,female,270,5.79850891355686,5.226981458002907,5.244137690045367,7.411263119034553
2005,30060,female,280,7.9526175596505855,6.631329878461175,5.3152951007027625,7.817880790872215
2005,30060,female,290,8.276134089951649,6.852208836177485,5.272772343503763,7.480703349255587
2005,30060,female,300,3.328664237003828,2.936871754747112,3.7249802766877216,5.599901965194316
2005,30060,female,310,2.9153959867008283,2.5697873751819174,4.166570934133336,6.442758912220403
2005,30060,female,320,6.990125437036488,6.585545468911753,5.451372705132947,8.540126593228237
2005,30060,female,330,13.182677861262077,11.33403103373953,7.234319359316541,10.442123816992757
2005,30060,female,340,10.75941739865949,9.56533460440922,6.1027959494561355,9.076514999602383
2005,30060,female,350,17.10636480514108,14.195243340278159,8.194172894681717,12.322693475773557
2005,30060,female,360,12.694772849035004,11.027373302939017,7.914904623741375,11.51671868676287
2005,30060,female,370,16.552907344967014,14.592513947223805,9.4119992834667,13.952874884658089
2005,30060,female,380,17.586336681205143,15.859450606877855,11.090401304931548,16.52865766243667
2005,30060,female,390,14.827175450711536,12.596145934490474,6.948733233776949,11.00745043613368
2005,30060,female,400,13.610069008327152,12.428686055786105,7.464353938774636,11.696064571101699
2005,30060,female,410,9.552028562073748,7.901065331717861,5.189159511032523,9.357289757129013
2005,30060,female,420,7.2027494317230705,6.049842865833156,3.81439112473623,6.854673125031273
2005,30060,male,170,1.367847040716681,1.08418045055342,3.157804850477764,5.192686923365735
2005,30060,male,180,2.0795488882868116,1.9270150207972443,2.493308526322238,1.9757098871022918
2005,30060,male,190,3.039277312457155,2.8330547460836635,6.36637255888623,8.247845939780829
2005,30060,male,200,0.911151409158145,0.8056644193021112,4.151524738942669,6.49785353106198
2005,30060,male,210,6.928629498024168,5.88448417307327,5.172467524611094,8.265004615323342
2005,30060,male,220,5.302108383408095,4.42753025125281,3.7303739987346853,5.668512229769246
2005,30060,male,230,0.7884428412507387,0.6660863204889643,2.881243599246975,4.290091492548408
2005,30060,male,240,6.089775158781211,5.40078898291652,4.9391021245243705,7.133473199280592
2005,30060,male,250,3.575147894620946,3.2663172209892783,4.931760964429046,6.639014519848234
2005,30060,male,260,2.9299869457888446,2.8483893633663553,6.110544730298418,9.324530932347539
2005,30060,male,270,5.4191424466715015,4.462025299446143,3.4551474587362008,5.290321828568894
2005,30060,male,280,11.154597857728415,9.472414161563835,6.218314978514855,9.138869679628531
2005,30060,male,290,9.586957434909797,8.313842231936345,6.717857769251561,10.315277088212142
2005,30060,male,300,9.222527829077853,8.39660813642303,8.051414989681987,11.565834564659466
2005,30060,male,310,4.152008944384101,3.723953744486545,3.3274412066261814,4.802411569726501
2005,30060,male,320,8.007608503152039,6.9525399188888395,8.589390236219604,12.56931329885492
2005,30060,male,330,12.59528820669036,11.164536604026715,8.570786105003846,12.898418526075059
2005,30060,male,340,6.888232755716992,5.97887174075332,4.974046667371857,7.974468876874647
2005,30060,male,350,20.349737888210427,18.45843052171706,12.405826003406315,18.54103573564096
2005,30060,male,360,16.588698194029458,14.552170749698591,10.514307022109383,15.613583365148061
2005,30060,male,370,19.646615433968673,17.753343689381154,14.142919724358865,20.12047006599886
2005,30060,male,380,9.889402712623038,8.261568089191385,5.188623095182824,8.853142672768714
2005,30060,male,390,7.862133715434981,7.643262500987437,7.631348068714047,11.30519049329437
2005,30060,male,400,6.031968006434201,4.719294388912379,3.078738742589945,5.555417971170135
2005,30060,male,410,3.657464424203625,2.797631909564473,2.087988041798246,3.9362746700382063
2005,30060,total,170,0.9711698391709872,0.9143714570169151,2.2584817993146804,3.734484673304171
2005,30060,total,180,1.566839714678057,1.4989826024132946,1.2980176152666476,1.032697467128846
2005,30060,total,190,3.9689379272026515,4.072665200888649,11.453277016202085,15.50010925920192
2005,30060,total,200,2.9973197336067625,2.7085190981235514,8.085307326323214,12.428035480948006
2005,30060,total,210,12.172255577544748,10.39512751377698,10.899063224868945,15.80448729569439
2005,30060,total,220,4.481795020072629,4.274361124909609,10.523180115502504,14.930940361986512
2005,30060,total,230,1.332505328103634,1.2231253878270802,7.444046137788412,10.091990706373075
2005,30060,total,240,11.465493488370026,10.375159466146016,10.168129784319227,15.267377268593338
2005,30060,total,250,4.923260162235886,4.692739943374938,10.330766604730181,15.16301857681624
2005,30060,total,260,3.28573585024614,3.272130453146792,13.423413982187379,20.48813828772192
2005,30060,total,270,9.304775093356964,8.2701772760940635,9.112635350914875,13.885484028238448
2005,30060,total,280,17.310033095518826,15.004951723406773,12.833241115293953,18.254632134007064
2005,30060,total,290,14.640942832272573,13.179167273215677,11.997330173048429,16.347213194750676
2005,30060,total,300,9.06609753746089,8.60079126798941,11.790064431624662,17.019692029947805
2005,30060,total,310,6.473134955751386,6.432171712402918,7.215436783418374,11.16230563300968
2005,30060,total,320,10.761542371355489,9.821898768661418,14.94432522054494,22.450759306430886
2005,30060,total,330,22.069254168617988,19.619372949397356,16.574385529669556,23.700564480538617
2005,30060,total,340,22.417415609453144,19.727612642574794,12.18624555825857,18.012746407694305
2005,30060,total,350,36.56086202327157,32.048592599639555,21.041043258566532,30.42019897882218
2005,30060,total,360,34.394977999563686,30.399048438173995,20.420914536519152,29.009382096078948
2005,30060,total,370,35.373140089266485,31.955560131056,25.635417035806743,36.06043282093082
2005,30060,total,380,33.833699474132025,29.811352874420333,18.26062618622385,28.11875830379655
2005,30060,total,390,22.978708361007637,21.982065514890166,15.908224324502445,23.45491521024452
2005,30060,total,400,25.321996272583526,22.273038178532126,11.744201153787163,18.65549181308392
2005,30060,total,410,16.367761823546665,14.728101447389847,8.707885476198951,14.480041550626844
2005,30060,total,420,10.460187277796717,8.810051883972593,5.984341944443408,10.831552124819163
2005,30060,total,430,7.080611943846979,5.714555983517335,3.385832029401532,7.056088769016714
2007,10110,female,160,1.4731913197433177,1.1350467387611047,3.730738776686278,4.707658523195169
2007,10110,female,200,1.696718506671823,1.3412665461678956,1.563489575248656,2.1831678115019684
2007,10110,female,210,5.198945854959088,3.9445397969848477,3.1523869939035976,4.598771194827967
2007,10110,female,220,4.121011072845352,3.03531551945677,2.7574559815998216,4.051295720205156
2007,10110,female,230,1.2835324410377105,0.94793112290531,0.9426079661642218,1.4507947431269066
2007,10110,female,240,4.611720130062551,2.948673249321467,2.393937689794509,4.265733830981582
2007,10110,female,260,3.0143663258034956,2.410127911634601,2.690825855981297,4.196651363316274
2007,10110,female,270,2.377622552833536,2.06201586361822,1.9167408072280692,2.4518722718562027
2007,10110,female,280,5.017797580192961,4.020581486186207,3.1027994748414707,4.456355472823441
2007,10110,female,290,1.3792750365913395,1.414172257913264,1.2608915414554465,1.3018898144764475
2007,10110,female,300,4.391116787600362,3.188694998201937,2.6179668167176713,3.8823947098531337
2007,10110,female,310,2.916594902469805,2.244493064413115,1.9321435649133696,2.7189797474841724
2007,10110,female,320,3.787069799845852,2.848393243683575,2.0835842828596234,3.6094313876812962
2007,10110,female,330,2.0597732000770086,1.736904667585537,2.02191896055625,3.0843752561059494
2007,10110,female,340,6.231834468038915,5.198239678465256,3.813001743534802,5.8261311202620405
2007,10110,female,350,4.638151222579335,3.67897801713027,2.5904161739334843,3.7615979014992877
2007,10110,female,360,2.831507037212482,2.450556703954529,1.8344382186192563,2.6434841915036316
2007,10110,female,380,4.948693015035246,4.146503117920257,2.5663271931875586,4.375225579595973
2007,10110,female,390,4.368688052015127,3.3881653387117603,2.1661383281732,3.9557838359088686
2007,10110,female,420,1.9590348825441999,1.8050807750305402,2.749217830235127,4.33836652222436
2007,10110,female,430,5.781265322894893,4.782955500498588,4.021289980039936,6.067217791538948
2007,10110,female,440,5.861710871458541,4.337041297630396,2.486097940791435,4.242321761149665
2007,10110,female,470,3.0235339219454382,2.4086637816513288,1.4426660456718607,2.4405459592611494
2007,10110,male,140,1.2058000531961677,1.2125821668391161,1.1429087286306627,1.0922330097087378
2007,10110,male,170,2.5243547177118506,2.2651879576885574,3.1651987529637036,2.2278947284751793
2007,10110,male,200,2.6128715729930523,2.0228626529260936,1.7941384554464612,2.334970039480736
2007,10110,male,210,5.006637467814849,3.717447526811619,3.159396466330976,4.687338382015378
2007,10110,male,220,4.359894048133785,3.572441172823315,2.756183522772131,4.235929000492788
2007,10110,male,240,2.1024812018944443,1.75361404792601,1.6736070088213135,2.369684788271911
2007,10110,male,250,4.722627369401547,3.763080630041449,2.4890134604419267,12.629357033745313
2007,10110,male,260,3.3629606365723927,2.7167205638733027,2.658961239706129,4.013517665802717
2007,10110,male,270,2.990891647017031,2.380197532362104,1.9027889450628925,2.6094750980042596
2007,10110,male,280,0.8306572359226972,0.7939954648487935,1.0546989082129357,1.49395387191441
2007,10110,male,290,2.971154601200197,2.027866586799916,1.997301207054762,3.166588314469257
2007,10110,male,300,3.2280698028159924,2.6780079716466085,2.599163277283952,3.8597705773370192
2007,10110,male,310,3.770892024606164,3.0678800472994796,2.8309142602550303,4.100684399541057
2007,10110,male,340,3.921459368885331,3.0883074861491453,2.388925340380108,3.6734653485264888
2007,10110,male,350,4.285156382130892,3.3032269852684344,2.2621062686847213,3.611909631487723
2007,10110,male,360,3.169362127610056,2.6831903173963827,1.8630304888602738,2.9279727968557685
2007,10110,male,370,3.469558327481822,2.734107774555643,1.6180114495718738,2.3334622268700476
2007,10110,male,380,4.539597648748999,3.5584291659165315,2.11429408033918,3.501588170965216
2007,10110,male,390,2.955689398424619,2.488270454633371,1.8410511016944415,2.7420196725384773
2007,10110,male,410,4.181839598060637,3.37173959767816,2.7122221799235056,4.548154870660753
2007,10110,male,420,5.478816242409654,4.055572604276184,2.856118459502533,4.6813463925936425
2007,10110,male,430,3.09118450091159,2.53643291118118,2.2849781278451538,3.762891258536514
2007,10110,total,140,2.0748191537072262,2.263776135698705,2.090786538428203,2.045055120626298
2007,10110,total,160,1.0965906030027233,0.972961516309282,2.625305145776863,3.223894099465082
2007,10110,total,170,2.6415145295753963,3.2459544404253258,2.125648196426032,1.0247540097015675
2007,10110,total,200,6.040523579673181,4.302049211981149,3.878502694014798,5.589227627902177
2007,10110,total,210,11.639909816518163,9.438757046094512,6.18498781339771,8.71115354072291
2007,10110,total,220,8.823681677511342,7.181481177168704,6.015037292323112,8.70216079944593
2007,10110,total,230,2.912361390802709,2.243364447650149,3.412559739225434,4.9347245929064725
2007,10110,total,240,8.187518521685135,5.22769052459792,4.300816555733948,7.773475077745962
2007,10110,total,250,7.969066542551915,6.485787585878457,2.291379564023513,7.754598789608054
2007,10110,total,260,6.02056074102548,4.967461935476022,5.584174253719046,9.319021292406163
2007,10110,total,270,6.134329071380103,5.15494581310794,4.017697020519717,5.397628935570183
2007,10110,total,280,7.876191970028351,6.36468657013716,4.919039539176971,6.9452411885707
2007,10110,total,290,4.1457162875356,2.80326190720893,2.3697618106118554,3.8234216217142145
2007,10110,total,300,7.063085732873558,5.772587427408646,5.629088743570424,8.428010412334178
2007,10110,total,310,8.400394402137506,6.761199967217742,5.380776048705586,8.2009938004724
2007,10110,total,320,8.788631889791583,6.3515820227456325,4.337352477942274,8.092452375172572
2007,10110,total,330,2.784108896249925,2.52027238833154,4.845376418227943,7.223620803688833
2007,10110,total,340,11.812741626543348,10.306930887253472,6.913064813426279,10.354515143254595
2007,10110,total,350,9.76688903688414,8.007033260241126,5.505110212514936,8.907184479704508
2007,10110,total,360,6.806029760358295,5.96145862412312,3.603716638273817,5.9822284018332965
2007,10110,total,370,4.963454001022309,4.95287310075682,5.1749076556304825,8.600376603358896
2007,10110,total,380,10.480551834041126,8.741329661013594,4.69765211826995,8.907624737655812
2007,10110,total,390,8.83650515684321,7.322053513431507,4.321310589784682,7.5948469380221955
2007,10110,total,400,5.797709114720832,4.40180593981458,3.746779867307016,6.2210155681919295
2007,10110,total,410,6.914106470905906,5.753448966957695,4.9336822416130035,8.950129841816821
2007,10110,total,420,8.846180142836403,7.536233093650479,6.369697452025226,10.632595547890315
2007,10110,total,430,12.580131402283989,11.507540039877044,7.2343379449770024,11.240693011049618
2007,10110,total,440,12.903338854859546,7.857015686137128,5.351432326073367,9.649001463752207
2007,10110,total,450,8.131246213223244,6.922242665706479,4.079909603925142,7.093894726436226
2007,10110,total,460,6.322580323736433,5.362135679061129,3.539996145455917,6.368645885770478
2007,10110,total,470,4.697380075248993,3.847559609668434,2.6902965374850965,5.068166680137085
2007,10110,total,480,5.654712147174672,4.533496852904186,2.477692074520097,4.396140963386222
2007,10110,total,490,5.00940245990197,3.9155169444431075,2.5311844072535217,4.607779816392039
2007,10110,total,540,4.581314635147642,5.520573940893217,2.8604065792134508,4.462253599119436
2007,21720,female,260,1.2354455589615385,1.2288989506631407,1.6257339827776764,1.6260978670012547
2007,21720,female,360,1.1759277932231778,1.27627101121255,1.29055924088244,1.3329484197260821
2007,21720,female,380,1.1208357379367142,1.1340538529610344,1.062093934254392,1.3849754891136332
2007,21720,female,390,1.5772214124061041,1.437691948660028,1.3657052042203008,1.574478075821534
2007,21720,female,400,1.0155920649709569,0.9725334112709555,1.0505172482696035,1.1668194395123108
2007,21720,female,420,1.0860028120311236,0.9585021191447661,5.7780061897812205,5.7526248399487825
2007,21720,female,430,1.2083769231090427,1.069798979940723,1.4469450764408616,1.700751084981452
2007,21720,female,500,1.6810352914842468,1.6050206808932135,1.6235589231871979,2.0029409846587827
2007,21720,female,560,1.9005748079210023,1.56835711644491,1.5467486784373066,2.1461921780738793
2007,21720,female,590,1.4870681415233669,1.4339363529682758,1.2089423076442145,1.4135427757194485
2007,21720,female,690,1.9436252142545372,1.7223221474633952,1.3753944173150632,2.1010152384603855
2007,21720,female,770,1.542448837796456,1.6419597786835343,1.0627615552907792,1.4655103854403055
2007,21720,male,280,1.049373811163279,1.0340848564176346,0.9303131373824847,1.0520933840234785
2007,21720,male,350,1.3048410682943312,1.363400946072568,1.7007250494503388,2.1005237133413353
2007,21720,male,390,1.3306065556936824,1.254396114573378,1.1692188218003001,1.3548572866771542
2007,21720,male,400,1.109474781368926,1.1049799868680685,1.173082131526921,1.343288999747632
2007,21720,male,430,1.5337225896384759,1.4736243930810893,1.371590086553082,1.5903869510991582
2007,21720,male,450,1.0221964996062183,1.0504764856081772,2.337528888246851,1.9004524886877827
2007,21720,male,500,1.5395565801520752,1.4239207343468225,1.3263913980525088,1.5657493227348183
2007,21720,male,510,2.3882143822896036,2.023918353350108,1.4451967806872417,2.0483116912736214
2007,21720,male,530,1.7491085947034133,1.7082694635213702,1.2326317421248176,1.5345089487636492
2007,21720,male,620,2.3490841305457404,2.0656369403672663,1.9867526415389927,2.8455751223612737
2007,21720,male,640,3.086408417687602,2.4762306986050335,1.9385960126127835,3.1008462574464044
2007,21720,total,260,2.00768097933877,1.9518006629637976,1.5862273280128225,1.2224108658743633
2007,21720,total,280,2.7605243111385804,2.8081617416492324,2.2825978025291223,1.952781038614197
2007,21720,total,350,1.575562339960507,1.7100911286699845,1.9970674716335282,2.1266511496483447
2007,21720,total,360,1.8113710229729147,1.8680508467007861,2.270590732093377,2.1892197466425682
2007,21720,total,380,2.490031452528966,2.6494114240942404,1.6640246698260575,1.3672400424097606
2007,21720,total,390,3.0048773680405243,2.5458066976341436,2.0830934262426486,2.5788011212884405
2007,21720,total,400,2.0136012348172803,1.897167168254372,1.9780431418869873,2.251609682366082
2007,21720,total,420,0.7823572198862292,0.747760099486242,6.216925895363472,6.454059644888812
2007,21720,total,430,2.6507462536807345,2.338406300856815,2.1630197972532272,2.588943314131865
2007,21720,total,450,0.9998899219386581,0.9216256561009569,1.3820691730593009,0.7116476708629524
2007,21720,total,500,3.1461315083392365,2.905025382038131,2.441818227961699,3.097142915892038
2007,21720,total,510,3.6520901554745433,3.2195912113202385,2.7896928203674536,4.37032816510892
2007,21720,total,530,2.51233942547036,2.285511593605088,2.12287163359683,2.824180715571544
2007,21720,total,560,2.3518734674389,2.193654864482016,3.423858419793918,4.600358502693087
2007,21720,total,570,3.9123546551422703,3.518999728383519,2.9520765920713696,3.8658530706703793
2007,21720,total,590,3.7156858806970456,2.916686381499093,2.361770773205162,3.531636873693452
2007,21720,total,600,3.2469916761841544,2.8040068235196745,2.0178476324214563,2.8936110442299174
2007,21720,total,620,5.906110683486128,5.153448596947304,4.015306667128003,6.7970512472545375
2007,21720,total,630,5.888232250750748,4.920765259022737,3.0709490746125763,4.55621598223402
2007,21720,total,640,4.2335964329836075,3.346451637305209,3.707894236363708,6.135216601915622
2007,21720,total,650,5.1038101054026175,4.016201597344795,2.729197519996933,4.329238719006609
2007,21720,total,670,2.9483783300030506,2.234472921334943,1.895982260299404,2.8815548843093852
2007,21720,total,690,3.097289210399622,2.9692364450181525,1.9828933640712023,3.2624776612989654
2007,21720,total,700,4.305485357149299,3.60681741049957,3.231192683281055,4.531316247183772
2007,21720,total,720,3.3916469916310357,2.516760178533248,2.5828995962704018,3.715826123213332
2007,21720,total,770,2.31491991402321,2.129105218108318,1.372806014492648,2.0350739241915603
2007,30060,female,160,1.7983636191727095,1.8143398997521323,1.5585549750094567,1.2807717897538256
2007,30060,female,180,3.7577573843608465,2.9462363036485644,2.9840313440467616,4.626408825696505
2007,30060,female,190,1.5944047279139084,1.4996378861865187,4.832900084768205,7.60789940926186
2007,30060,female,200,5.425575248822947,5.643378059738313,7.632761720758458,10.924631021573099
2007,30060,female,210,6.577710091497185,5.212449973359835,3.428367046268675,5.256282951771092
2007,30060,female,220,4.445700714996152,4.148640019748637,4.2402202697761995,6.655139334622256
2007,30060,female,230,8.315648319106879,6.522804610616635,4.760919323438285,7.246496340992346
2007,30060,female,240,7.308336077287864,6.317989279887635,4.745246492840155,7.117539977686242
2007,30060,female,250,7.49552717928452,6.3422994642920045,6.724791200535137,9.851646893693824
2007,30060,female,260,10.079617049017276,8.783221594348797,7.996995628171927,12.53720428957085
2007,30060,female,270,11.302825476059155,9.77399289354633,7.089242550892848,10.689671395618165
2007,30060,female,280,8.423380689734534,7.202868015049632,5.474807671550421,8.507461992406592
2007,30060,female,290,8.572412947882786,7.5985619577518815,5.957484643749325,8.876148219608536
2007,30060,female,300,11.225465383541847,9.491492392819783,6.551452230903907,9.922264485926652
2007,30060,female,310,10.685350014100358,8.766610460401608,5.66475720638662,8.885658953789072
2007,30060,female,320,14.21618226309376,12.93269313236629,8.501551160615564,12.662362516680572
2007,30060,female,330,10.73845167077917,9.672460705485358,8.02682044631628,11.213685574261497
2007,30060,female,340,9.874022490743583,8.996721363232819,9.171361401514325,13.233395508391077
2007,30060,female,350,14.330216027601672,12.340756062423475,7.3857507619573894,11.399550317419221
2007,30060,female,360,18.6005030414005,15.692830869223975,10.937995729886055,16.7290384647337
2007,30060,female,370,20.18106244386197,17.780261677787177,9.508602584658126,13.89915060120355
2007,30060,female,380,15.604351542291496,14.35280505676805,11.714536525972644,17.036648437435684
2007,30060,female,390,15.942190783101491,14.228942449133289,8.912823782278858,13.64441496897555
2007,30060,female,400,14.598976396437731,13.951853657554455,8.35718820850493,13.25014785401954
2007,30060,female,410,10.22254422611551,8.909016054743619,6.713829695080461,11.644474288795884
2007,30060,female,420,10.902105832260302,9.715307666774967,6.321437349527807,10.435983019540803
2007,30060,female,430,5.823606876346765,4.931352589999027,3.8113105878755746,6.151178097233333
2007,30060,male,130,1.2232874489392311,1.0142501611162107,2.5163401553109144,2.6362701131657538
2007,30060,male,150,2.4004456147626794,2.1151233489024013,2.370460054164837,2.5225625279385584
2007,30060,male,170,3.307174412380408,2.774564328191964,2.4606543160885352,4.0375512739431585
2007,30060,male,180,1.5516378287678092,1.4367129927488833,3.6294529928860735,5.400516773444196
2007,30060,male,190,2.0954400034299265,1.806588061033516,3.2205362015908747,4.938814637152607
2007,30060,male,200,7.740302039212064,6.694377897316539,6.165742367854507,8.525492919821827
2007,30060,male,210,8.118678968524614,6.374226770070489,4.652445838890516,7.2666549487997125
2007,30060,male,220,5.17442205564407,4.389716431923256,4.298273439554029,6.135669539279044
2007,30060,male,230,7.440806624793793,6.327559831715607,5.11571462064164,7.843805837029694
2007,30060,male,240,10.437700537276427,8.780348442752333,6.314570354403079,9.04601748632785
2007,30060,male,250,6.568235871482541,5.729490941191498,4.834647603413821,7.7112413908215744
2007,30060,male,260,7.792377378752674,6.938325140749555,6.420888255389588,9.560247727260844
2007,30060,male,270,7.510220150387876,6.597077865896838,5.936727587046132,8.771455885627626
2007,30060,male,280,8.091579713152708,7.171435722823871,6.025439286577668,8.68586485188282
2007,30060,male,290,8.071625535013661,6.586844703882321,4.323296354684505,6.763487469579281
2007,30060,male,300,9.241064081609128,7.902305458513021,5.3117138634812555,8.165804986936541
2007,30060,male,310,11.76410511239051,10.338620396148315,6.165707274109907,9.115351053071034
2007,30060,male,320,13.896810712986879,11.95757463857655,7.91872365815339,12.202542471906392
2007,30060,male,330,14.75285326671351,13.580923216677471,9.58374226928667,14.217643587487
2007,30060,male,340,18.116163538748683,15.621967864665319,9.901571400068319,15.655625280888449
2007,30060,male,350,18.9903800705019,16.338837138712705,9.811541768660847,14.3169259715975
2007,30060,male,360,17.70241534881156,16.15058251913118,11.018945651927464,15.443090181667841
2007,30060,male,370,15.517459111190194,13.394089569815023,8.909081521324532,13.66153442844601
2007,30060,male,380,13.415360521559426,12.073901617767241,6.884187367754285,11.215110648990585
2007,30060,male,390,9.473484980902139,8.710808702940914,8.227638038792557,12.315023182291052
2007,30060,male,400,11.695862258766793,10.842789181650957,7.047954665266043,10.536642994528133
2007,30060,male,410,5.708742318175886,4.576434753744884,4.687674112859109,8.062192094609912
2007,30060,total,130,0.9791154820800484,0.9816404080048278,1.6519712529044293,1.6782381539432383
2007,30060,total,150,2.088137746535525,2.2778319008942263,1.7212792999809543,1.421190938989568
2007,30060,total,160,1.9613585083520646,1.9658929482696932,1.993417136247689,2.0472783525089433
2007,30060,total,170,4.875386711281204,3.7646374304728862,4.129139779212704,5.882719905694103
2007,30060,total,180,3.6992209334563375,3.4654517317145235,6.857483504349275,10.112871645298195
2007,30060,total,190,2.356948265782821,2.3568063192713042,8.036153032590564,12.914448861764054
2007,30060,total,200,9.67646263422537,9.231939771746724,13.212734243020678,17.45996480423311
2007,30060,total,210,14.078333166530928,10.13256519131482,7.486261153350454,12.63007806976607
2007,30060,total,220,7.355291584797398,6.906815352184147,8.795437904524109,13.27720932482502
2007,30060,total,230,13.032753937435965,11.033468743928383,9.409585873915638,14.1615467840256
2007,30060,total,240,15.608307665814658,13.895378680022485,12.076003870763985,17.39977469440654
2007,30060,total,250,11.951694662538298,10.195992496962306,12.586652220980945,19.33690938276735
2007,30060,total,260,13.803364446069851,12.825368444187951,15.844191548647617,25.63544076296392
2007,30060,total,270,17.912616256452967,16.444627297083173,13.956213825584443,20.95411490396247
2007,30060,total,280,17.884579011960408,15.772708308751888,11.744288735422069,16.8055340261816
2007,30060,total,290,15.01121816661167,13.327582790510391,10.615613835070317,15.287791329290135
2007,30060,total,300,18.507010694760346,16.2322692963228,12.243375419728611,17.834119517179367
2007,30060,total,310,21.441753681245036,18.877469478476897,12.489028430035523,18.777440542407284
2007,30060,total,320,23.51043806598522,22.447510778961483,17.762181093292913,25.488866491289865
2007,30060,total,330,29.34112251061633,25.48233249111459,18.174312587087645,26.843349255745373
2007,30060,total,340,23.072915014287393,20.654009420573864,20.58760844136582,29.608518477471808
2007,30060,total,350,34.31971145993004,30.391703734393555,18.19742297175258,25.809036909254473
2007,30060,total,360,35.16184004877808,31.65414895118399,23.09410718612392,32.6854873446966
2007,30060,total,370,37.343545627208165,33.5796200594784,19.337979008110988,27.7671864924807
2007,30060,total,380,28.921074091181364,27.36722063570948,21.788833765212527,30.713621849915246
2007,30060,total,390,23.281947106520043,22.095299159968473,18.30101314977121,26.89073484559726
2007,30060,total,400,30.01447174638196,28.889200465204684,17.361436295790934,25.14623521351903
2007,30060,total,410,14.655968473485371,13.409354900031158,12.397237561701521,20.361674975647386
2007,30060,total,420,15.81598747416588,14.489344993316774,9.266286986473533,14.516432118400843
2007,30060,total,430,6.43875059329202,5.835885141641174,5.136569073049943,8.051543068090465
2009,10110,female,150,1.4735519583142918,1.4498363901033895,1.3562568676210758,1.5049848066710116
2009,10110,female,170,2.0330320496414136,1.4210464367964768,1.5310686373813112,3.2686935897773064
2009,10110,female,190,1.7976396602816012,1.400173907446612,4.368931422198674,3.8668058455114824
2009,10110,female,200,2.0944221386601916,1.589811752404863,6.176453792709621,32.00000000000006
2009,10110,female,210,3.714633436819536,2.676298429247975,3.4383323144577487,5.802088196814774
2009,10110,female,220,1.9971315590273098,1.4587581391862265,2.2191479305140565,3.8243000364907815
2009,10110,female,230,4.670537222880147,3.4579256523475443,2.9125281060534594,4.359164246215232
2009,10110,female,250,4.695169057909582,4.163150246829931,2.829595519697953,4.206408390483096
2009,10110,female,260,1.4261874147107216,1.2023785778827918,1.6059478305683692,2.416246985955607
2009,10110,female,270,5.157570253126414,4.136051446988545,2.8110720617783302,4.480391568726432
2009,10110,female,280,1.8627400175876347,1.7592098862380052,1.9818507961344736,3.005287871291184
2009,10110,female,290,3.847084065021454,2.883066193951721,2.520915042761081,4.357294525654987
2009,10110,female,300,3.9511369838524453,2.826243954069464,2.4185531220816165,3.9757077889807526
2009,10110,female,310,4.067151048738612,3.117762969698716,2.707854134680403,4.108035854342678
2009,10110,female,320,0.79905756197504485,0.8612933059698442,2.431779545084592,3.9819279417320277
2009,10110,female,330,3.941246154368192,2.9190625123194645,1.97242693015346,3.167506084724715
2009,10110,female,340,3.6431301339104194,2.8892298635606077,1.8841554002310985,2.732297688319221
2009,10110,female,350,4.144983339905021,3.306036074135548,2.4603937815552506,3.475318564222027
2009,10110,female,360,3.5298045882449927,2.823763506862477,2.273678242814929,3.1591605688855555
2009,10110,female,370,3.8220475996034615,3.1037263071078485,2.689216983424557,3.680895770440467
2009,10110,female,380,3.451222782794433,2.9796638633245762,1.9057535971923563,3.0891415264901743
2009,10110,female,390,1.8567485084521673,1.5968618259342158,1.9962691256253018,3.101660075398237
2009,10110,female,400,1.7537946829876632,1.460622212591431,1.7175906344557021,2.1040899709869456
2009,10110,female,410,4.109491235916744,3.5149211902654165,2.5300543695685622,3.964069907640596
2009,10110,female,430,3.505940286176496,3.2569236048116386,2.564039198669335,3.676775722924477
2009,10110,female,440,3.1689332982258582,2.795566317826245,2.8251974464531817,4.244817098973291
2009,10110,female,450,2.7007964387807846,2.119467148997889,1.9173253931781027,3.0964654853035567
2009,10110,female,460,3.5785458064097644,2.856064614208175,1.6696938915425863,3.0375020605432157
2009,10110,female,480,2.794996283187296,2.285725267316905,1.4533926147804421,2.7843107141327126
2009,10110,male,180,2.0074188456279582,1.7007082954806654,7.999999999999995,7.999999999999995
2009,10110,male,210,1.8739394450528815,1.4605510428869974,2.002116119602075,3.0059202743545455
2009,10110,male,220,3.3601128991522535,2.3728421143240164,2.494498305009365,3.573470475994234
2009,10110,male,230,3.3694699092124596,2.76194594146468,2.271653019787961,3.0205309037616503
2009,10110,male,240,1.9424877239369773,1.413089978965636,1.9678076168049288,2.8094901134086148
2009,10110,male,250,1.5686866490902973,1.4806519085672039,2.7251415468084454,3.975837142293217
2009,10110,male,260,1.5704470661723515,1.2458909279353232,2.7667309666951327,4.135959132768794
2009,10110,male,270,2.534550378743699,2.2534719192203863,2.6559909413681617,3.8929304375202527
2009,10110,male,280,5.423869705943262,4.4265097896219725,2.9374215534436963,4.268448151515314
